player,normalized_player,pfr_player_id,gsis_id,cfb_player_id,draft_season,position,college,height_raw,height,weight,forty,vertical,broad,three_cone,short_shuttle,bench,combine_invite,combine_participation,pro_day_used,testing_source,ras_score,speed_score,burst_score,agility_score,ten_yard_split,twenty_yard_split,arm_length,hand_size,wingspan,bmi,testing_coverage_score,testing_notes
Kingsley Enagbare,kingsleyenagbare,EnagKi00,00-0037083,kingsley-enagbare-1,2022,DE,South Carolina,6-4,76.0,258.0,4.87,36.5,117.0,,,,1,1,0,nflverse_combine,,,,,,,,,,31.401315789473685,0.6666666666666666,
Akayleb Evans,akaylebevans,EvanAk00,00-0038101,akayleb-evans-1,2022,CB,Missouri,6-2,74.0,197.0,4.46,36.0,129.0,,,,1,1,0,nflverse_combine,,,,,,,,,,25.29054054054054,0.6666666666666666,
Obinna Eze,obinnaeze,EzexOb00,00-0037440,obinna-eze-1,2022,OT,TCU,6-7,79.0,321.0,5.17,27.5,104.0,8.2,5.08,18.0,1,1,0,nflverse_combine,,,,,,,,,,36.15814773273514,1.0,
Joshua Ezeudu,joshuaezeudu,EzeuJo00,00-0037807,joshua-ezeudu-1,2022,OG,North Carolina,6-4,76.0,308.0,5.19,28.5,105.0,7.83,4.56,,1,1,0,nflverse_combine,,,,,,,,,,37.48684210526316,0.8888888888888888,
Erik Ezukanma,erikezukanma,EzukEr00,00-0038092,erik-ezukanma-1,2022,WR,Texas Tech,6-2,74.0,209.0,,36.5,126.0,,4.38,,1,1,0,nflverse_combine,,,,,,,,,,26.83108108108108,0.6666666666666666,
Daniel Faalele,danielfaalele,FaalDa00,00-0038118,daniel-faalele-1,2022,OT,Minnesota,6-8,80.0,384.0,,,,,,24.0,1,1,0,nflverse_combine,,,,,,,,,,42.18,0.4444444444444444,
Neil Farrell,neilfarrell,FarrNe00,00-0038093,neil-farrell-jr-1,2022,DT,LSU,6-4,76.0,330.0,5.41,21.5,,8.41,,,1,1,0,nflverse_combine,,,,,,,,,,40.16447368421053,0.6666666666666666,
Jake Ferguson,jakeferguson,FergJa00,00-0038041,jake-ferguson-1,2022,TE,Wisconsin,6-5,77.0,250.0,4.81,31.5,118.0,7.03,4.48,15.0,1,1,0,nflverse_combine,,,,,,,,,,29.64243548659133,1.0,
DaMarcus Fields,damarcusfields,FielDa02,00-0037535,damarcus-fields-1,2022,CB,Texas Tech,6-0,72.0,193.0,4.48,34.5,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.172646604938272,0.5555555555555556,
Cordale Flott,cordaleflott,FlotCo00,00-0037758,cordale-flott-1,2022,CB,LSU,6-1,73.0,175.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,23.085944830174515,0.3333333333333333,
Jerome Ford,jeromeford,FordJe00,00-0037267,jerome-ford-1,2022,RB,Cincinnati,5-11,71.0,210.0,4.46,31.0,118.0,,,,1,1,0,nflverse_combine,,,,,,,,,,29.28585598095616,0.6666666666666666,
Jonathan Ford,jonathanford,FordJo00,00-0037094,jonathan-ford-1,2022,DT,Miami,6-5,77.0,333.0,,29.0,102.0,,,,1,1,0,nflverse_combine,,,,,,,,,,39.48372406813965,0.5555555555555556,
Luke Fortner,lukefortner,FortLu01,00-0037814,luke-fortner-1,2022,C,Kentucky,6-4,76.0,307.0,5.21,24.0,102.0,7.75,4.95,,1,1,0,nflverse_combine,,,,,,,,,,37.36513157894737,0.8888888888888888,
Ty Fryfogle,tyfryfogle,FryfTy00,,ty-fryfogle-1,2022,WR,Indiana,6-1,73.0,204.0,4.53,39.0,127.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.911615687746295,0.6666666666666666,
Ahmad Gardner,ahmadgardner,GardSa00,00-0037190,ahmad-gardner-1,2022,CB,Cincinnati,6-3,75.0,190.0,4.41,,,,,,1,1,0,nflverse_combine,,,,,,,,,,23.74577777777778,0.4444444444444444,
Haskell Garrett,haskellgarrett,GarrHa00,,haskell-garrett-1,2022,DT,Ohio St.,6-2,74.0,300.0,5.07,24.0,,,,,1,1,0,nflverse_combine,,,,,,,,,,38.513513513513516,0.5555555555555556,
Jeremiah Gemmel,jeremiahgemmel,GemmJe00,,jeremiah-gemmel-1,2022,LB,North Carolina,6-1,73.0,226.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,29.81384875211109,0.3333333333333333,
Trenton Gill,trentongill,GillTr01,00-0037097,trenton-gill-1,2022,P,North Carolina St.,6-4,76.0,220.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.776315789473685,0.3333333333333333,
Luke Goedeke,lukegoedeke,GoedLu00,00-0037835,luke-goedeke-1,2022,OG,Central Michigan,6-5,77.0,312.0,,,,,,26.0,1,1,0,nflverse_combine,,,,,,,,,,36.99375948726598,0.4444444444444444,
Mario Goodrich,mariogoodrich,GoodMa02,00-0037136,mario-goodrich-1,2022,CB,Clemson,6-0,72.0,176.0,4.52,,,,,,1,1,0,nflverse_combine,,,,,,,,,,23.867283950617285,0.4444444444444444,
Tyler Goodson,tylergoodson,GoodTy00,00-0037120,tyler-goodson-1,2022,RB,Iowa,5-9,69.0,197.0,4.42,36.5,123.0,,,,1,1,0,nflverse_combine,,,,,,,,,,29.08863684099979,0.6666666666666666,
Kyler Gordon,kylergordon,GordKy00,00-0038111,kyler-gordon-1,2022,CB,Washington,6-0,72.0,194.0,4.52,,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.308256172839506,0.4444444444444444,
Isaiah Graham-Mobley,isaiahgrahammobley,GrahIs00,00-0037361,isaiah-graham-mobley-1,2022,LB,Boston Col.,6-1,73.0,230.0,4.63,34.5,124.0,,,,1,1,0,nflverse_combine,,,,,,,,,,30.34152749108651,0.6666666666666666,
Danny Gray,dannygray,GrayDa02,00-0037828,danny-gray-1,2022,WR,SMU,6-0,72.0,186.0,4.33,34.0,126.0,,,,1,1,0,nflverse_combine,,,,,,,,,,25.22337962962963,0.6666666666666666,
Vincent Gray,vincentgray,GrayVi00,00-0037536,vincent-gray-1,2022,CB,Michigan,6-2,74.0,192.0,4.54,,,,,,1,1,0,nflverse_combine,,,,,,,,,,24.64864864864865,0.4444444444444444,
Kenyon Green,kenyongreen,GreeKe03,00-0037613,kenyon-green-1,2022,OG,Texas A&M,6-4,76.0,323.0,5.24,26.0,102.0,,5.12,20.0,1,1,0,nflverse_combine,,,,,,,,,,39.3125,0.8888888888888888,
Jeffrey Gunter,jeffreygunter,GuntJe01,00-0037760,jeffrey-gunter-1,2022,EDGE,Coastal Carolina,6-4,76.0,258.0,4.7,35.5,122.0,7.21,4.35,,1,1,0,nflverse_combine,,,,,,,,,,31.401315789473685,0.8888888888888888,
Breece Hall,breecehall,HallBr03,00-0038120,breece-hall-1,2022,RB,Iowa St.,5-11,71.0,217.0,4.39,40.0,126.0,,,,1,1,0,nflverse_combine,,,,,,,,,,30.262051180321365,0.6666666666666666,
Jeremiah Hall,jeremiahhall,HallJe00,,jeremiah-hall-1,2022,TE,Oklahoma,6-2,74.0,239.0,4.96,29.0,111.0,7.43,4.62,19.0,1,1,0,nflverse_combine,,,,,,,,,,30.68243243243243,1.0,
Logan Hall,loganhall,HallLo00,00-0038127,logan-hall-3,2022,DE,Houston,6-6,78.0,283.0,4.88,30.0,,7.25,4.44,,1,1,0,nflverse_combine,,,,,,,,,,32.70036160420776,0.7777777777777778,
Kyle Hamilton,kylehamilton,HamiKy00,00-0038038,kyle-hamilton-1,2022,S,Notre Dame,6-4,76.0,220.0,4.59,38.0,131.0,6.9,4.32,,1,1,0,nflverse_combine,,,,,,,,,,26.776315789473685,0.8888888888888888,
Jake Hansen,jakehansen,HansJa02,,jake-hansen-1,2022,LB,Illinois,6-1,73.0,238.0,,,,,,21.0,1,1,0,nflverse_combine,,,,,,,,,,31.396884969037345,0.4444444444444444,
Aaron Hansford,aaronhansford,HansAa00,,aaron-hansford-1,2022,LB,Texas A&M,6-2,74.0,239.0,,,,,,24.0,1,1,0,nflverse_combine,,,,,,,,,,30.68243243243243,0.4444444444444444,
Christian Harris,christianharris,HarrCh06,00-0037823,christian-harris-3,2022,LB,Alabama,6-1,73.0,226.0,4.44,34.5,132.0,,,,1,1,0,nflverse_combine,,,,,,,,,,29.81384875211109,0.6666666666666666,
Kevin Harris,kevinharris,HarrKe01,00-0037286,kevin-harris-5,2022,RB,South Carolina,5-10,70.0,221.0,,38.5,126.0,,,21.0,1,1,0,nflverse_combine,,,,,,,,,,31.70673469387755,0.6666666666666666,
Kolby Harvell-Peel,kolbyharvellpeel,HarvKo00,,kolby-harvell-peel-1,2022,S,Oklahoma St.,6-0,72.0,213.0,,,,,,21.0,1,1,0,nflverse_combine,,,,,,,,,,28.884837962962962,0.4444444444444444,
Hassan Haskins,hassanhaskins,HaskHa00,00-0037617,hassan-haskins-1,2022,RB,Michigan,6-2,74.0,228.0,,,,,,27.0,1,1,0,nflverse_combine,,,,,,,,,,29.27027027027027,0.4444444444444444,
Blake Hayes,blakehayes,HayeBl00,,blake-hayes-1,2022,P,Illinois,6-4,76.0,226.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,27.50657894736842,0.3333333333333333,
Marquis Hayes,marquishayes,HayeMa00,00-0037748,marquis-hayes-1,2022,OG,Oklahoma,6-5,77.0,318.0,5.3,23.5,102.0,,,,1,1,0,nflverse_combine,,,,,,,,,,37.705177938944175,0.6666666666666666,
Peyton Hendershot,peytonhendershot,HendPe01,00-0037569,peyton-hendershot-1,2022,TE,Indiana,6-4,76.0,250.0,4.8,32.5,117.0,,4.25,,1,1,0,nflverse_combine,,,,,,,,,,30.42763157894737,0.7777777777777778,
Connor Heyward,connorheyward,HeywCo00,00-0037304,connor-heyward-1,2022,TE,Michigan St.,5-11,71.0,233.0,4.72,32.5,,,,,1,1,0,nflverse_combine,,,,,,,,,,32.49335449315612,0.5555555555555556,
Daxton Hill,daxtonhill,HillDa04,00-0037743,daxton-hill-1,2022,S,Michigan,6-0,72.0,191.0,4.38,33.5,121.0,6.57,4.06,,1,1,0,nflverse_combine,,,,,,,,,,25.901427469135804,0.8888888888888888,
Chasen Hines,chasenhines,HineCh00,00-0037619,chasen-hines-1,2022,C,LSU,6-3,75.0,327.0,5.22,30.5,108.0,,,,1,1,0,nflverse_combine,,,,,,,,,,40.867733333333334,0.6666666666666666,
Christopher Hinton,christopherhinton,HintCh01,00-0037375,christopher-hinton-1,2022,DT,Michigan,6-4,76.0,305.0,5.28,31.5,106.0,,,,1,1,0,nflverse_combine,,,,,,,,,,37.12171052631579,0.6666666666666666,
Curtis Hodges,curtishodges,HodgCu00,00-0037164,curtis-hodges-1,2022,TE,Arizona St.,6-8,80.0,257.0,4.85,34.5,117.0,7.14,4.28,,1,1,0,nflverse_combine,,,,,,,,,,28.22984375,0.8888888888888888,
Sam Howell,samhowell,HoweSa00,00-0037077,sam-howell-1,2022,QB,North Carolina,6-1,73.0,218.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,28.758491274160257,0.3333333333333333,
Aidan Hutchinson,aidanhutchinson,HutcAi00,00-0037236,aidan-hutchinson-1,2022,DE,Michigan,6-7,79.0,260.0,4.74,36.0,117.0,6.73,4.15,,1,1,0,nflverse_combine,,,,,,,,,,29.286973241467713,0.8888888888888888,
Jermaine Johnson II,jermainejohnsonii,JohnJe07,00-0037663,jermaine-johnson-3,2022,DE,Florida St.,6-5,77.0,254.0,4.58,32.0,125.0,,,,1,1,0,nflverse_combine,,,,,,,,,,30.11671445437679,0.6666666666666666,
Johnny Johnson III,johnnyjohnsoniii,JohnJo12,00-0037460,johnny-johnson-iii-1,2022,WR,Oregon,6-0,72.0,197.0,4.6,32.0,121.0,7.21,4.54,,1,1,0,nflverse_combine,,,,,,,,,,26.71508487654321,0.8888888888888888,
Verone McKinley III,veronemckinleyiii,McKiVe00,00-0037354,verone-mckinley-iii-1,2022,S,Oregon,5-10,70.0,198.0,,35.0,120.0,,,16.0,1,1,0,nflverse_combine,,,,,,,,,,28.406938775510206,0.6666666666666666,
Ed Ingram,edingram,IngrEd00,00-0038131,ed-ingram-1,2022,OG,LSU,6-3,75.0,307.0,5.02,20.5,102.0,7.81,4.76,,1,1,0,nflverse_combine,,,,,,,,,,38.36817777777778,0.8888888888888888,
Keaontay Ingram,keaontayingram,IngrKe01,00-0037299,keaontay-ingram-1,2022,RB,USC,6-0,72.0,221.0,4.53,34.5,122.0,,,,1,1,0,nflverse_combine,,,,,,,,,,29.96971450617284,0.6666666666666666,
D'Marco Jackson,dmarcojackson,JackDM00,00-0037271,dmarco-jackson-1,2022,LB,Appalachian St.,6-1,73.0,233.0,4.55,33.0,125.0,,,,1,1,0,nflverse_combine,,,,,,,,,,30.73728654531807,0.6666666666666666,
Drake Jackson,drakejackson,JackDr01,00-0037826,drake-jackson-2,2022,EDGE,USC,6-3,75.0,254.0,,36.5,127.0,,,,1,1,0,nflverse_combine,,,,,,,,,,31.744355555555554,0.5555555555555556,
Jordan Jackson,jordanjackson,JackJo06,00-0037294,jordan-jackson-5,2022,DT,Air Force,6-5,77.0,294.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,34.85950413223141,0.3333333333333333,
Joshua Jobe,joshuajobe,JobeJo00,00-0037137,josh-jobe-1,2022,CB,Alabama,6-0,72.0,182.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,24.68094135802469,0.3333333333333333,
Josh Johnson,joshjohnson,JohnJo13,,josh-johnson-9,2022,WR,Tulsa,5-11,71.0,183.0,,,,,,14.0,1,1,0,nflverse_combine,,,,,,,,,,25.52053164054751,0.4444444444444444,
Tyree Johnson,tyreejohnson,JohnTy04,,tyree-johnson-2,2022,EDGE,Texas A&M,6-3,75.0,248.0,,,,,,21.0,1,1,0,nflverse_combine,,,,,,,,,,30.99448888888889,0.4444444444444444,
Zion Johnson,zionjohnson,JohnZi00,00-0037818,zion-johnson-1,2022,OG,Boston Col.,6-3,75.0,312.0,5.18,32.0,112.0,7.38,4.46,32.0,1,1,0,nflverse_combine,,,,,,,,,,38.993066666666664,1.0,
Braxton Jones,braxtonjones,JoneBr08,00-0037081,,2022,OT,Southern Utah St.,6-5,77.0,310.0,4.97,25.5,108.0,,4.84,,1,1,0,nflverse_combine,,,,,,,,,,36.75662000337325,0.7777777777777778,
Jack Jones,jackjones,JoneJa10,00-0038039,jack-jones-5,2022,CB,Arizona St.,5-11,71.0,171.0,4.51,,,,,,1,1,0,nflverse_combine,,,,,,,,,,23.847054155921445,0.4444444444444444,
Marcus Jones,marcusjones,JoneMa06,00-0037253,marcus-jones-11,2022,CB,Houston,5-8,68.0,174.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.45371972318339,0.3333333333333333,
Travis Jones,travisjones,JoneTr00,00-0037756,travis-jones-5,2022,DT,Connecticut,6-4,76.0,325.0,4.92,28.5,110.0,7.33,4.58,,1,1,0,nflverse_combine,,,,,,,,,,39.55592105263158,0.8888888888888888,
Velus Jones,velusjones,JoneVe00,00-0037745,velus-jones-jr-1,2022,WR,Tennessee,6-0,72.0,204.0,4.31,33.0,121.0,,,,1,1,0,nflverse_combine,,,,,,,,,,27.66435185185185,0.6666666666666666,
Kerby Joseph,kerbyjoseph,JoseKe03,00-0037667,kerby-joseph-1,2022,S,Illinois,6-1,73.0,203.0,,38.5,123.0,,,18.0,1,1,0,nflverse_combine,,,,,,,,,,26.77969600300244,0.6666666666666666,
Kevin Austin Jr.,kevinaustinjr,AustKe00,00-0037231,kevin-austin-2,2022,WR,Notre Dame,6-2,74.0,200.0,4.43,39.0,132.0,6.71,4.15,,1,1,0,nflverse_combine,,,,,,,,,,25.675675675675677,0.8888888888888888,
Reggie Roberson Jr.,reggierobersonjr,RobeRe00,00-0037604,reggie-roberson-jr-1,2022,WR,SMU,5-11,71.0,192.0,,29.0,114.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.77563975401706,0.5555555555555556,
Cameron Jurgens,cameronjurgens,JurgCa01,00-0038112,cameron-jurgens-1,2022,C,Nebraska,6-3,75.0,303.0,4.92,,,,,25.0,1,1,0,nflverse_combine,,,,,,,,,,37.86826666666666,0.5555555555555556,
George Karlaftis,georgekarlaftis,KarlGe00,00-0037192,george-karlaftis-1,2022,EDGE,Purdue,6-4,76.0,266.0,,38.0,121.0,,4.36,21.0,1,1,0,nflverse_combine,,,,,,,,,,32.375,0.7777777777777778,
Cole Kelley,colekelley,,,,2022,QB,Southeastern Louisiana,6-7,79.0,249.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,28.04790898894408,0.3333333333333333,
Derion Kendrick,derionkendrick,KendDe00,00-0037842,derion-kendrick-1,2022,CB,Georgia,6-0,72.0,194.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.308256172839506,0.3333333333333333,
D'Eriq King,deriqking,KingDE02,00-0037201,deriq-king-1,2022,QB,Miami,5-9,69.0,196.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,28.940978785969335,0.3333333333333333,
Darian Kinnard,dariankinnard,KinnDa00,00-0037194,darian-kinnard-1,2022,OG,Kentucky,6-5,77.0,322.0,5.31,25.0,99.0,8.11,4.96,,1,1,0,nflverse_combine,,,,,,,,,,38.179456906729634,0.8888888888888888,
Zonovan Knight,zonovanknight,KnigZo00,00-0037157,zonovan-knight-1,2022,RB,North Carolina St.,5-11,71.0,209.0,4.58,31.0,114.0,,,,1,1,0,nflverse_combine,,,,,,,,,,29.146399523903987,0.6666666666666666,
Charlie Kolar,charliekolar,KolaCh00,00-0038046,charlie-kolar-1,2022,TE,Iowa St.,6-7,79.0,252.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,28.385835603268706,0.3333333333333333,
Quentin Lake,quentinlake,LakeQu00,00-0037841,quentin-lake-1,2022,S,UCLA,6-1,73.0,201.0,4.59,,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.51585663351473,0.4444444444444444,
Nate Landman,natelandman,LandNa01,00-0037587,nate-landman-1,2022,LB,Colorado,6-3,75.0,238.0,4.86,36.5,119.0,,,,1,1,0,nflverse_combine,,,,,,,,,,29.744711111111112,0.6666666666666666,
DeMarvin Leal,demarvinleal,LealDe00,00-0037759,demarvin-leal-1,2022,DT,Texas A&M,6-4,76.0,283.0,5.0,27.5,106.0,,4.49,,1,1,0,nflverse_combine,,,,,,,,,,34.44407894736842,0.7777777777777778,
Isaiah Likely,isaiahlikely,LikeIs00,00-0037838,isaiah-likely-1,2022,TE,Coastal Carolina,6-5,77.0,245.0,,36.0,,,4.57,,1,1,0,nflverse_combine,,,,,,,,,,29.049586776859503,0.5555555555555556,
Tyler Linderbaum,tylerlinderbaum,LindTy00,00-0037825,tyler-linderbaum-1,2022,C,Iowa,6-2,74.0,296.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,38.0,0.3333333333333333,
Alec Lindstrom,aleclindstrom,LindAl00,00-0037572,alec-lindstrom-1,2022,C,Boston Col.,6-3,75.0,296.0,5.18,29.0,111.0,7.5,4.66,25.0,1,1,0,nflverse_combine,,,,,,,,,,36.99342222222222,1.0,
Devin Lloyd,devinlloyd,LloyDe00,00-0037244,devin-lloyd-1,2022,LB,Utah,6-3,75.0,237.0,4.66,35.0,126.0,,,25.0,1,1,0,nflverse_combine,,,,,,,,,,29.619733333333333,0.7777777777777778,
Drake London,drakelondon,LondDr00,00-0037238,drake-london-1,2022,WR,USC,6-4,76.0,219.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.654605263157894,0.3333333333333333,
Vederian Lowe,vederianlowe,LoweVe00,00-0037287,vederian-lowe-1,2022,OT,Illinois,6-5,77.0,314.0,5.22,25.5,99.0,7.83,4.71,,1,1,0,nflverse_combine,,,,,,,,,,37.23089897115871,0.8888888888888888,
Abraham Lucas,abrahamlucas,LucaAb00,00-0037812,abraham-lucas-1,2022,OT,Washington St.,6-6,78.0,315.0,4.92,27.0,107.0,7.25,4.4,24.0,1,1,0,nflverse_combine,,,,,,,,,,36.39792899408284,1.0,
Chase Lucas,chaselucas,LucaCh01,00-0037321,chase-lucas-1,2022,CB,Arizona St.,5-11,71.0,180.0,4.48,39.0,128.0,,,,1,1,0,nflverse_combine,,,,,,,,,,25.102162269390995,0.6666666666666666,
Jesse Luketa,jesseluketa,LukeJe00,00-0037330,jesse-luketa-1,2022,LB,Penn St.,6-3,75.0,253.0,4.89,37.5,114.0,,,,1,1,0,nflverse_combine,,,,,,,,,,31.61937777777778,0.6666666666666666,
Boye Mafe,boyemafe,MafeBo00,00-0038133,boye-mafe-1,2022,EDGE,Minnesota,6-4,76.0,261.0,4.53,38.0,125.0,,,,1,1,0,nflverse_combine,,,,,,,,,,31.76644736842105,0.6666666666666666,
DeAngelo Malone,deangelomalone,MaloDe00,00-0037808,deangelo-malone-1,2022,EDGE,Western Kentucky,6-3,75.0,243.0,,,,,,23.0,1,1,0,nflverse_combine,,,,,,,,,,30.3696,0.4444444444444444,
Damarri Mathis,damarrimathis,MathDa00,00-0038105,damarri-mathis-1,2022,CB,Pittsburgh,5-11,71.0,196.0,4.39,,,,,,1,1,0,nflverse_combine,,,,,,,,,,27.33346558222575,0.4444444444444444,
Phidarian Mathis,phidarianmathis,MathPh00,00-0038099,phidarian-mathis-1,2022,DT,Alabama,6-4,76.0,310.0,,23.5,109.0,,4.91,,1,1,0,nflverse_combine,,,,,,,,,,37.73026315789474,0.6666666666666666,
Cade Mays,cademays,MaysCa00,00-0037297,cade-mays-1,2022,OG,Tennessee,6-5,77.0,311.0,5.24,26.0,102.0,7.57,4.71,,1,1,0,nflverse_combine,,,,,,,,,,36.87518974531962,0.8888888888888888,
Trey McBride,treymcbride,McBrTr01,00-0037744,trey-mcbride-1,2022,TE,Colorado St.,6-4,76.0,246.0,,33.0,117.0,,,18.0,1,1,0,nflverse_combine,,,,,,,,,,29.94078947368421,0.6666666666666666,
Marquan McCall,marquanmccall,McCaMa03,00-0037363,marquan-mccall-1,2022,DT,Kentucky,6-3,75.0,342.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,42.7424,0.3333333333333333,
Zakoby McClain,zakobymcclain,McClZa00,,zakoby-mcclain-1,2022,LB,Auburn,5-11,71.0,228.0,4.69,33.0,117.0,,,,1,1,0,nflverse_combine,,,,,,,,,,31.796072207895257,0.6666666666666666,
Zyon McCollum,zyonmccollum,McCoZy02,00-0037268,,2022,CB,Sam Houston St.,6-2,74.0,199.0,4.33,39.5,132.0,6.48,3.94,,1,1,0,nflverse_combine,,,,,,,,,,25.5472972972973,0.8888888888888888,
Sincere McCormick,sinceremccormick,McCoSi00,00-0037509,sincere-mccormick-1,2022,RB,Texas-San Antonio,5-9,69.0,205.0,4.6,33.5,116.0,,,,1,1,0,nflverse_combine,,,,,,,,,,30.269901281243435,0.6666666666666666,
Roger McCreary,rogermccreary,McCrRo01,00-0038125,roger-mccreary-1,2022,CB,Auburn,5-11,71.0,190.0,4.5,,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.496726839912714,0.4444444444444444,
Trent McDuffie,trentmcduffie,McDuTr00,00-0037191,trent-mcduffie-1,2022,CB,Washington,5-11,71.0,193.0,4.44,,,,,,1,1,0,nflverse_combine,,,,,,,,,,26.915096211069233,0.4444444444444444,
Micah McFadden,micahmcfadden,McFaMi01,00-0037259,micah-mcfadden-1,2022,LB,Indiana,6-1,73.0,240.0,,,,,,21.0,1,1,0,nflverse_combine,,,,,,,,,,31.66072433852505,0.4444444444444444,
Marcus McKethan,marcusmckethan,McKeMa01,00-0037279,marcus-mckethan-1,2022,OG,North Carolina,6-7,79.0,340.0,5.31,27.5,110.0,7.81,4.99,27.0,1,1,0,nflverse_combine,,,,,,,,,,38.29834962345778,1.0,
Bo Melton,bomelton,MeltBo00,00-0037091,bo-melton-1,2022,WR,Rutgers,5-11,71.0,189.0,4.34,38.0,121.0,6.98,,,1,1,0,nflverse_combine,,,,,,,,,,26.357270382860545,0.7777777777777778,
