player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Isaiah Chavez,128257,QB,NEW MEXICO,2,-3.03,0,34,241,58.8,17,19,15.2,3.06,0,0,0.0,47.4,9,10,10.0,24,70.6,1,-0.06,6,,,,,75.6,62.7,7.6,,55.3,54.3,,69.1,,,0,0,26,33.3,20.0,117.2,8.3,2,3,0,2,2,0,0.0,185,9.7,76.5,17,18,4.1,2.43,0,0,0.0,66.7,12,7,7.7,22,64.7,1,-0.41,4,,,,,75.7,64.5,35.1,,52.4,54.3,,70.7,,,0,0,23,31.8,28.6,73.1,9.1,2,2,0,1,0,0,0.0,67,3.7,70.0,10,11,15.3,2.85,0,0,0.0,63.6,7,3,0.0,12,35.3,0,0.63,5,,,,,66.0,61.6,0.0,,68.6,,,57.3,,,0,0,13,41.7,0.0,146.8,0.0,0,1,0,1,2,0,0.0,184,16.7,0,100.0,10,10,-3.5,1.41,0,0,0.0,100.0,10,0,0.0,10,29.4,0,-0.01,3,,,,,65.4,68.0,70.1,,67.7,,,,,,0,0,10,40.0,,94.2,0.0,0,0,0,0,0,0,0.0,66,6.6,13.01
Justin Tomlin,78482,QB,GA SOUTHRN,5,-23.08,0,34,174,47.8,23,25,15.6,2.74,1,1,3.8,44.0,11,10,0.0,32,94.1,0,-0.45,9,,,,,19.6,55.8,79.3,,39.9,,,66.6,,,0,3,33,34.4,30.0,26.0,9.4,3,4,1,0,0,3,9.1,161,6.4,58.3,12,13,12.5,2.53,0,1,7.1,53.8,7,6,0.0,19,55.9,0,-0.68,4,,,,,17.6,58.8,78.8,,39.8,,,65.7,,,0,2,20,31.6,50.0,31.4,15.8,3,3,1,0,0,2,10.0,75,5.8,33.3,12,13,17.3,3.04,1,0,0.0,30.8,4,4,0.0,15,44.1,0,-0.12,5,,,,,66.4,47.2,71.4,,45.6,,,61.0,,,0,1,15,40.0,0.0,23.2,0.0,0,2,0,0,0,1,6.7,86,6.6,0,0.0,1,1,0.0,3.0,0,0,0.0,0.0,0,0,,2,5.9,0,-0.18,0,,,,,61.8,46.5,65.5,,57.7,,,57.3,,,0,0,2,50.0,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0.85
Mason Garcia,123811,QB,E CAROLINA,3,-11.67,0,33,156,52.4,21,22,14.1,3.41,0,0,0.0,40.9,9,11,18.2,32,97.0,2,-0.39,7,,,,,72.7,46.5,29.4,,35.7,,,66.1,,,0,0,34,28.1,36.4,53.4,12.5,4,6,0,1,0,2,5.9,91,4.1,57.9,19,20,12.6,3.21,0,0,0.0,45.0,9,9,18.2,28,84.8,2,-0.39,6,,,,,72.6,57.5,28.0,,46.8,,,70.3,,,0,0,30,28.6,44.4,58.1,14.3,4,4,0,1,0,1,3.3,89,4.5,33.3,3,3,17.7,4.08,0,0,0.0,33.3,1,2,0.0,5,15.2,0,-0.12,2,,,,,63.8,26.7,68.1,,27.3,,,51.8,,,0,0,5,40.0,0.0,50.7,0.0,0,2,0,0,0,1,20.0,15,5.0,0,100.0,1,1,-5.0,1.4,0,0,0.0,100.0,1,0,0.0,1,3.0,0,1.06,1,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,0.55
Jack Sears,60580,QB,BOISE ST,3,-24.44,0,33,120,85.7,21,22,13.1,3.3,0,4,17.4,81.8,18,10,0.0,27,81.8,0,0.85,14,,,,,70.6,93.7,76.1,,92.2,,,80.9,,,0,0,28,70.4,10.0,158.3,3.7,1,4,0,1,3,1,3.6,294,13.4,94.4,18,18,8.5,2.66,0,3,15.8,94.4,17,6,0.0,22,66.7,0,0.79,12,,,,,70.4,93.0,75.7,,91.5,,,79.0,,,0,0,23,68.2,16.7,152.5,4.5,1,3,0,0,2,1,4.3,211,11.7,77.8,9,10,10.6,3.57,0,1,10.0,70.0,7,4,0.0,11,33.3,0,0.76,4,,,,,65.6,83.7,70.4,,79.9,,,64.1,,,0,0,11,72.7,0.0,145.8,0.0,0,1,0,1,1,0,0.0,136,13.6,0,100.0,6,6,-4.5,1.45,0,0,0.0,100.0,6,0,0.0,6,18.2,0,0.47,2,,,,,64.2,66.4,68.6,,66.1,,,,,,0,0,6,66.7,,103.5,0.0,0,0,0,0,0,0,0.0,53,8.8,1.88
Davis Brin,77642,QB,TULSA,2,-44.23,0,32,320,73.1,26,29,15.0,2.69,1,4,13.8,62.1,18,10,5.3,31,96.9,1,0.45,10,,,,,69.4,85.1,74.9,,80.9,,,72.6,,,1,0,33,41.9,20.0,114.7,6.5,2,0,1,0,2,1,3.0,264,9.1,78.3,23,26,15.0,2.72,1,3,11.5,69.2,18,9,0.0,28,87.5,0,0.55,10,,,,,69.2,86.0,74.7,,81.6,,,72.6,,,1,0,30,46.4,22.2,128.0,7.1,2,0,1,0,2,1,3.3,266,10.2,50.0,4,4,10.5,2.18,0,1,25.0,25.0,1,1,50.0,4,12.5,1,-0.62,0,,,,,63.3,65.3,67.4,,65.0,,,,,,0,0,4,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,2,0.5,0,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,3.1,0,-1.21,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,0.0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,-9.73
Shawn Robinson,60551,QB,MISSOURI,2,-19.44,0,32,229,87.0,23,23,5.5,2.59,0,0,0.0,69.6,16,11,20.0,25,78.1,4,0.44,8,75.5,62.6,76.7,,21.6,47.0,76.3,41.5,70.8,,59.7,28.7,43.5,41.5,0,0,26,52.0,18.2,107.7,8.0,2,0,0,0,1,0,0.0,183,8.0,85.0,20,20,3.8,1.9,0,0,0.0,75.0,15,8,11.8,22,68.8,2,0.16,6,95.4,90.7,77.3,,21.0,42.7,76.2,41.5,66.4,,59.7,28.7,43.5,41.5,0,0,24,40.9,12.5,83.1,4.5,1,0,0,0,0,0,0.0,89,4.5,77.8,9,9,3.4,3.07,0,0,0.0,55.6,5,3,28.6,10,31.3,2,0.18,2,60.0,60.5,61.7,,65.4,69.7,70.1,,69.4,,,,,,0,0,10,40.0,33.3,129.9,10.0,1,0,0,0,1,0,0.0,96,10.7,0,66.7,6,6,-3.3,1.13,0,0,0.0,66.7,4,0,0.0,7,21.9,0,-0.82,0,60.0,91.3,65.9,,64.9,59.4,69.5,,59.2,,,,,,0,0,8,0.0,,70.1,0.0,0,0,0,0,0,0,0.0,2,0.3,6.22
Katravis Marsh,123289,QB,USF,4,14.48,0,32,327,42.3,26,27,11.1,2.14,0,0,0.0,40.7,11,7,0.0,29,90.6,0,-1.28,5,,,,,26.6,28.0,75.7,,27.8,,,58.6,,,0,3,31,24.1,28.6,11.6,6.9,2,0,0,1,0,6,19.4,98,3.6,41.7,12,13,6.4,1.95,0,0,0.0,38.5,5,4,0.0,15,46.9,0,-2.12,2,,,,,21.0,29.7,74.4,,28.9,,,58.6,,,0,2,16,20.0,50.0,7.1,13.3,2,0,0,1,0,2,12.5,14,1.1,52.9,17,17,11.8,2.14,0,0,0.0,52.9,9,3,0.0,17,53.1,0,-0.35,4,,,,,66.8,33.7,72.0,,34.2,,,,,,0,1,18,29.4,0.0,40.8,0.0,0,0,0,0,0,4,22.2,78,4.6,0,100.0,3,3,-3.7,1.13,0,0,0.0,100.0,3,0,0.0,3,9.4,0,-0.22,1,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,33.3,,79.2,0.0,0,0,0,0,0,0,0.0,-6,-2.0,3.51
Bryce Young,123943,QB,ALABAMA,7,-14.29,0,31,103,78.6,14,16,13.2,2.94,1,1,6.3,50.0,8,12,27.3,25,80.6,3,-0.06,8,,,,,15.8,54.0,78.8,,53.2,,,52.9,,,0,0,25,36.0,58.3,99.2,28.0,7,2,0,1,1,3,12.0,133,8.3,85.7,14,14,11.2,2.88,0,1,7.1,64.3,9,9,25.0,20,64.5,3,0.21,7,,,,,25.1,65.7,78.6,,70.5,,,47.1,,,0,0,20,45.0,55.6,120.2,25.0,5,1,0,0,1,2,10.0,137,9.8,83.3,6,8,2.0,2.48,1,0,0.0,50.0,4,5,20.0,11,35.5,1,-0.75,3,,,,,15.6,39.0,70.4,,32.1,,,64.1,,,0,0,11,27.3,40.0,56.3,18.2,2,1,0,1,0,1,9.1,19,2.4,0,100.0,6,6,-2.7,1.88,0,0,0.0,83.3,5,2,16.7,6,19.4,1,-0.43,2,,,,,63.8,66.2,68.6,,66.0,,,,,,0,0,6,50.0,0.0,82.6,0.0,0,0,0,0,0,0,0.0,23,3.8,-7.41
Justin Rogers,77666,QB,UNLV,2,-70.0,0,30,325,77.8,18,19,11.8,3.17,0,0,0.0,57.9,11,9,21.4,27,90.0,3,0.19,8,,,,,69.1,73.9,75.4,,72.6,,,63.8,,,0,0,27,44.4,55.6,101.9,18.5,5,3,0,1,1,0,0.0,155,8.2,80.0,20,20,9.1,2.88,0,0,0.0,70.0,14,7,12.5,26,86.7,2,0.32,8,,,,,69.0,78.1,75.4,,77.4,,,63.8,,,0,0,26,50.0,42.9,110.6,11.5,3,3,0,0,1,0,0.0,161,8.1,100.0,1,2,17.0,4.2,0,0,0.0,0.0,0,2,100.0,4,13.3,1,-1.14,0,,,,,63.8,50.9,68.1,,50.9,,,,,,0,0,5,0.0,100.0,39.6,50.0,2,0,0,1,0,0,0.0,0,0.0,0,100.0,3,3,-4.3,2.1,0,0,0.0,100.0,3,0,0.0,3,10.0,0,-0.5,0,,,,,63.3,65.0,67.4,,64.7,,,,,,0,0,4,33.3,,79.2,0.0,0,0,0,0,0,0,0.0,6,2.0,-8.05
Doug Brumfield,128348,QB,UNLV,2,-11.11,0,29,325,58.8,17,20,13.1,2.94,2,1,5.0,40.0,8,11,20.0,27,93.1,2,-0.27,6,,,,,71.0,77.6,75.2,,77.4,,,64.8,,,0,0,27,33.3,27.3,66.9,11.1,3,4,0,1,0,0,0.0,151,7.6,62.5,16,18,11.8,2.71,1,1,5.6,44.4,8,9,20.0,23,79.3,2,-0.51,5,,,,,26.5,74.6,74.9,,69.2,,,69.7,,,0,0,23,34.8,33.3,68.8,13.0,3,2,0,1,0,1,4.3,128,7.1,50.0,2,3,13.0,3.37,1,0,0.0,33.3,1,2,0.0,6,20.7,0,-0.42,1,,,,,64.2,48.0,68.6,,55.6,,,52.7,,,0,0,6,16.7,50.0,61.8,16.7,1,2,0,0,0,0,0.0,23,7.7,0,100.0,1,1,-8.0,1.6,0,0,0.0,100.0,1,0,0.0,2,6.9,0,-3.53,0,,,,,5.8,27.0,65.5,,27.5,,,,,,0,0,2,0.0,,79.2,50.0,1,0,0,0,0,1,50.0,0,0.0,0.56
Eric Najarian,101624,QB,MARYLAND,1,-21.67,0,29,215,62.5,16,19,18.8,2.94,1,2,10.5,42.1,8,9,20.0,25,86.2,2,-0.18,6,,,,,68.4,73.4,75.3,,70.4,,,66.5,,,0,0,26,32.0,55.6,109.3,20.0,5,1,0,2,2,0,0.0,169,8.9,72.2,18,20,13.9,2.74,0,2,10.0,55.0,11,10,15.4,26,89.7,2,0.0,8,,,,,68.5,72.3,75.4,,69.2,,,66.5,,,0,0,27,38.5,50.0,122.5,19.2,5,1,0,2,2,0,0.0,198,9.9,50.0,2,3,21.5,2.77,1,0,0.0,33.3,1,0,0.0,3,10.3,0,-0.17,1,,,,,63.3,69.2,67.4,,68.9,,,,,,0,0,4,33.3,,57.6,0.0,0,0,0,0,0,0,0.0,20,6.7,0,100.0,4,4,-1.8,1.55,0,0,0.0,100.0,4,1,0.0,4,13.8,0,1.02,3,,,,,63.8,65.6,68.1,,65.4,,,,,,0,0,5,75.0,0.0,117.7,0.0,0,0,0,0,0,0,0.0,49,12.3,-3.23
Gunnar Holmberg,77625,QB,DUKE,6,-15.0,0,28,154,72.7,22,22,9.4,2.19,0,0,0.0,68.2,15,6,6.3,25,89.3,1,-0.03,9,,,,,11.9,48.8,76.8,,69.4,,,36.8,,,0,2,27,56.0,50.0,50.2,12.0,3,0,0,0,0,3,11.1,154,7.0,80.0,20,20,6.5,1.87,0,0,0.0,75.0,15,3,6.3,20,71.4,1,0.18,8,,,,,15.6,55.0,76.5,,82.7,,,36.8,,,0,1,21,65.0,0.0,71.7,0.0,0,0,0,0,0,1,4.8,134,6.7,60.0,5,5,13.4,2.69,0,0,0.0,60.0,3,3,0.0,8,28.6,0,-0.75,1,,,,,13.8,40.1,69.8,,40.3,,,,,,0,1,9,25.0,100.0,35.0,37.5,3,0,0,0,0,2,22.2,27,5.4,0,100.0,3,3,-3.3,1.4,0,0,0.0,100.0,3,0,0.0,3,10.7,0,-0.56,0,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,33.3,,79.2,0.0,0,0,0,0,0,0,0.0,7,2.3,-1.3
Michael Kern,97799,QB,WAKE,4,62.22,0,27,339,47.4,19,21,17.3,3.38,0,2,8.7,42.9,9,4,0.0,24,88.9,0,0.18,7,,,,,29.4,82.1,75.6,,88.9,,,53.2,,,0,0,26,45.8,25.0,79.3,4.2,1,2,0,2,0,1,3.8,209,10.0,30.8,13,15,18.9,3.45,0,1,6.3,26.7,4,2,0.0,17,63.0,0,-0.07,4,,,,,26.9,63.6,74.9,,67.0,,,55.1,,,0,0,18,29.4,50.0,62.1,5.9,1,1,0,2,0,1,5.6,126,8.4,88.9,9,9,8.0,2.68,0,1,10.0,88.9,8,2,0.0,10,37.0,0,0.83,5,,,,,65.6,93.0,70.4,,93.8,,,57.3,,,0,0,11,80.0,0.0,118.8,0.0,0,1,0,0,0,0,0.0,127,14.1,0,100.0,3,3,-3.3,1.4,0,0,0.0,100.0,3,0,0.0,3,11.1,0,0.91,2,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,66.7,,118.8,0.0,0,0,0,0,0,0,0.0,44,14.7,5.71
Drew Lisk,40372,QB,UTAH,1,-21.9,0,27,328,61.9,21,23,6.9,2.88,1,1,4.3,52.2,12,8,7.7,24,88.9,1,0.0,6,,,,,68.2,67.8,75.6,,69.0,,,56.7,,,0,0,24,41.7,0.0,68.9,0.0,0,1,0,1,0,0,0.0,129,5.6,70.0,20,21,5.8,2.61,1,1,4.8,61.9,13,6,7.1,22,81.5,1,0.08,6,,,,,68.0,64.8,75.4,,65.9,,,56.7,,,0,0,22,45.5,0.0,80.5,0.0,0,1,0,0,0,0,0.0,135,6.4,50.0,4,5,5.3,3.32,0,0,0.0,40.0,2,2,0.0,5,18.5,0,-0.52,1,,,,,63.8,72.5,68.1,,72.1,,,,,,0,0,5,20.0,0.0,49.6,0.0,0,0,0,1,0,0,0.0,17,3.4,0,100.0,3,3,-2.3,1.63,0,0,0.0,100.0,3,0,0.0,3,11.1,0,-0.29,1,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,33.3,,98.6,0.0,0,0,0,0,0,0,0.0,23,7.7,-3.03
Lucas Johnson,40551,QB,S DIEGO ST,1,4.44,0,27,284,57.9,19,20,15.5,2.87,0,1,4.8,50.0,10,8,9.1,22,81.5,1,0.17,7,,,,,71.7,77.3,76.9,,70.0,,,73.7,,,1,0,23,45.5,25.0,92.3,9.1,2,0,0,0,1,0,0.0,153,7.7,55.6,9,9,15.4,2.22,0,1,11.1,55.6,5,5,0.0,12,44.4,0,-0.32,4,,,,,71.6,83.9,76.3,,76.1,,,73.7,,,0,0,12,33.3,40.0,119.7,16.7,2,0,0,0,1,0,0.0,74,8.2,71.4,14,15,10.4,2.82,0,0,0.0,60.0,9,3,10.0,15,55.6,1,0.2,4,,,,,66.5,62.3,71.6,,62.0,,,,,,1,0,16,53.3,0.0,82.6,0.0,0,0,0,0,0,0,0.0,110,7.3,0,100.0,4,4,-2.3,1.14,0,0,0.0,100.0,4,0,0.0,5,18.5,0,-0.89,1,,,,,63.3,62.5,68.1,,62.3,,,,,,0,0,5,40.0,,99.0,0.0,0,0,0,0,0,0,0.0,31,7.8,-0.89
Ethan Bullock,66590,QB,OKLA STATE,2,-54.76,0,24,262,60.0,15,16,12.3,2.79,0,0,0.0,43.8,7,6,22.2,20,83.3,2,-0.69,5,,,,,68.7,47.5,76.3,,48.9,,,51.7,,,0,1,22,25.0,66.7,32.0,20.0,4,0,0,1,0,2,9.1,75,4.7,84.6,13,14,5.0,2.16,0,0,0.0,71.4,10,3,9.1,16,66.7,1,-0.37,4,,,,,68.3,51.5,76.1,,53.6,,,51.7,,,0,0,18,31.3,66.7,79.5,12.5,2,0,0,1,0,1,5.6,60,4.3,33.3,6,6,18.5,3.41,0,0,0.0,16.7,1,3,50.0,8,33.3,1,-1.42,1,,,,,64.9,51.5,69.5,,51.5,,,,,,0,1,8,12.5,66.7,0.0,25.0,2,0,0,0,0,1,12.5,14,2.3,0,100.0,4,4,-2.0,1.5,0,0,0.0,100.0,4,0,0.0,4,16.7,0,-0.86,0,,,,,63.3,64.9,67.4,,64.7,,,,,,0,0,4,25.0,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-0.3,-1.96
Austin Kendall,40056,QB,W VIRGINIA,2,-10.0,0,24,343,61.9,21,21,11.1,2.73,0,0,0.0,47.6,10,9,23.1,22,91.7,3,0.29,6,,,,,68.8,53.6,75.9,,52.4,,,59.6,,,0,0,23,45.5,11.1,103.9,4.5,1,0,0,0,2,0,0.0,153,7.3,66.7,18,18,6.9,2.36,0,0,0.0,50.0,9,5,25.0,18,75.0,3,0.21,5,,,,,68.5,50.8,75.6,,49.3,,,59.6,,,0,0,20,50.0,0.0,88.4,0.0,0,0,0,0,1,0,0.0,113,6.3,60.0,5,5,20.6,3.58,0,0,0.0,40.0,2,4,33.3,6,25.0,1,0.27,2,,,,,64.2,66.0,68.6,,65.7,,,,,,0,0,6,33.3,25.0,117.5,16.7,1,0,0,0,1,0,0.0,51,10.2,0,100.0,2,2,-2.5,1.9,0,0,0.0,50.0,1,0,50.0,2,8.3,1,-0.45,1,,,,,62.7,62.3,66.6,,62.1,,,,,,0,0,3,50.0,,66.7,0.0,0,0,0,0,0,0,0.0,11,5.5,3.92
Jemel Jones,102863,QB,ARMY,4,6.25,0,24,114,50.0,18,19,21.1,3.0,0,1,4.8,47.4,9,10,0.0,23,95.8,0,-0.28,6,,,,,79.2,76.8,79.7,,60.5,,,75.4,,,0,1,25,30.4,10.0,88.9,4.3,1,3,0,1,2,1,4.0,156,8.2,46.7,15,16,17.4,2.83,0,0,0.0,43.8,7,8,0.0,19,79.2,0,-0.78,4,,,,,79.3,67.4,79.6,,36.4,,,76.5,,,0,2,21,26.3,12.5,23.4,5.3,1,2,0,1,0,2,9.5,94,5.9,50.0,4,4,28.5,3.58,0,1,25.0,50.0,2,2,0.0,5,20.8,0,0.55,2,,,,,63.8,77.2,68.1,,82.6,,,57.3,,,0,0,5,40.0,0.0,135.4,0.0,0,1,0,0,2,0,0.0,62,15.5,0,0.0,1,1,-4.0,2.7,0,0,0.0,0.0,0,0,,1,4.2,0,-5.61,0,,,,,60.3,27.2,63.6,,28.2,,,,,,0,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,9.62
Kamal Gray,125328,QB,TEMPLE,1,3.33,0,23,306,33.3,15,15,16.8,2.9,0,1,6.7,33.3,5,8,0.0,17,73.9,0,-0.49,4,,,,,66.7,29.6,76.2,,28.2,,,59.1,,,0,2,17,23.5,0.0,9.7,0.0,0,2,0,0,0,4,23.5,70,4.7,46.7,15,15,6.7,2.28,0,0,0.0,46.7,7,6,0.0,17,73.9,0,-0.78,3,,,,,66.7,27.1,76.2,,25.3,,,59.1,,,0,2,17,23.5,0.0,13.9,0.0,0,2,0,0,0,3,17.6,34,2.3,50.0,6,6,22.0,2.7,0,1,16.7,50.0,3,2,0.0,6,26.1,0,0.65,3,,,,,64.2,72.1,68.6,,71.6,,,,,,0,0,6,50.0,0.0,86.1,0.0,0,0,0,0,0,1,16.7,61,10.2,0,83.3,6,6,-3.2,0.95,0,0,0.0,83.3,5,0,0.0,6,26.1,0,-0.17,2,,,,,64.2,60.1,68.6,,59.9,,,,,,0,0,6,50.0,,84.0,0.0,0,0,0,0,0,0,0.0,25,4.2,7.9
Anthony Brown Jr.,40316,QB,OREGON,2,-4.17,0,23,264,83.3,18,19,10.8,2.56,0,0,0.0,63.2,12,7,20.0,19,82.6,3,0.44,10,,,,,18.7,69.0,74.4,,83.1,,,42.8,,,0,0,20,52.6,0.0,102.3,0.0,0,0,0,1,1,0,0.0,137,7.2,78.6,14,15,9.9,2.38,0,0,0.0,66.7,10,6,9.1,15,65.2,1,0.22,7,,,,,17.2,57.9,74.0,,72.4,,,42.8,,,0,0,16,46.7,0.0,110.1,0.0,0,0,0,1,1,0,0.0,109,7.3,100.0,8,8,6.3,2.54,0,0,0.0,62.5,5,1,37.5,8,34.8,3,0.81,5,,,,,64.9,88.5,69.5,,87.7,,,,,,0,0,8,62.5,0.0,122.4,0.0,0,0,0,0,1,0,0.0,55,6.9,0,100.0,4,4,-1.3,1.85,0,0,0.0,75.0,3,0,25.0,4,17.4,1,0.36,2,,,,,63.3,64.9,67.4,,64.7,,,,,,0,0,4,50.0,,132.3,0.0,0,0,0,0,1,0,0.0,27,6.8,-0.39
Xavier Arline,121831,QB,NAVY,4,3.33,0,23,237,57.1,7,12,15.3,4.34,0,0,0.0,25.0,3,15,25.0,22,95.7,1,-0.64,3,,,,,41.8,54.1,79.8,,52.1,,,56.5,,,0,0,23,22.7,26.7,39.6,18.2,4,6,1,4,0,0,0.0,29,2.4,57.1,7,10,14.3,4.27,0,0,0.0,30.0,3,11,25.0,19,82.6,1,-0.58,3,,,,,41.0,54.9,79.7,,54.3,,,56.5,,,0,0,20,21.1,27.3,39.6,15.8,3,6,1,2,0,0,0.0,22,2.2,100.0,1,3,5.0,4.2,0,0,0.0,33.3,1,4,0.0,4,17.4,0,-0.83,0,,,,,63.3,54.4,67.4,,54.4,,,,,,0,0,4,25.0,25.0,42.4,25.0,1,0,0,2,0,0,0.0,5,1.7,0,100.0,1,1,-2.0,2.5,0,0,0.0,100.0,1,0,0.0,1,4.3,0,-0.28,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0,-0.53
Ben Finley,122864,QB,NC STATE,1,-37.25,0,21,248,50.0,8,10,11.3,2.79,0,0,0.0,30.0,3,2,25.0,10,47.6,1,-0.74,3,,,,,67.6,54.9,72.5,,54.4,,,59.0,,,0,2,11,30.0,0.0,51.7,0.0,0,0,0,2,1,0,0.0,74,7.4,80.0,15,17,2.0,2.26,0,0,0.0,70.6,12,3,0.0,18,85.7,0,-0.2,7,,,,,25.1,44.1,73.6,,42.6,,,59.0,,,0,1,19,44.4,33.3,89.1,5.6,1,0,0,2,1,1,5.3,135,7.9,66.7,3,3,3.7,1.87,0,0,0.0,33.3,1,0,50.0,3,14.3,1,-1.75,0,,,,,62.7,66.8,66.6,,66.5,,,,,,0,1,3,33.3,,2.8,0.0,0,0,0,0,0,0,0.0,8,2.7,0,100.0,10,10,-4.9,1.67,0,0,0.0,100.0,10,1,0.0,11,52.4,0,-0.14,4,,,,,18.5,43.3,70.4,,43.1,,,,,,0,0,11,54.5,100.0,95.4,9.1,1,0,0,0,0,1,9.1,69,6.9,-5.27
