player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_epa,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_positive_epa_percent,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_epa,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_positive_epa_percent,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Reilly Hennessey,30975,QB,E WASHGTON,1,2.92,2.41,6.6,5.2,25,161,66.7,15,15,8.9,1.97,0,2,12.5,53.3,8,2,20.0,15,60.0,2,-0.08,4,,,,,66.5,78.3,71.6,,77.6,,,,,,0,1,16,40.0,0.0,76.1,0.0,0,0,0,0,2,1,6.3,64,4.3,100.0,6,6,6.5,4.33,0,0,0.0,100.0,6,8,0.0,10,40.0,0,1.0,6,,,,,65.4,75.0,70.1,,71.3,,,66.1,,,0,0,10,70.0,12.5,118.8,10.0,1,3,0,0,0,0,0.0,81,13.5
De'Angelo Ballard,25788,QB,ALAB A&M,1,2.42,2.19,2.2,3.65,25,104,50.0,12,12,6.2,1.49,0,0,0.0,50.0,6,1,0.0,13,52.0,0,-0.46,2,,,,,66.0,46.3,71.0,,46.4,,,,,,0,0,13,30.8,100.0,88.2,7.7,1,0,0,0,1,1,7.7,48,4.0,14.3,7,8,16.6,3.43,0,1,12.5,12.5,1,5,0.0,12,48.0,0,-0.25,3,,,,,65.8,54.7,70.7,,42.4,,,69.9,,,0,1,12,25.0,0.0,7.8,0.0,0,4,0,1,0,1,8.3,39,4.9
Lynx Hawthorne,47631,WR,BAYLOR,2,2.74,2.59,,6.3,25,118,80.0,15,15,5.9,1.57,0,0,0.0,60.0,9,0,25.0,15,60.0,3,-0.17,3,,,,,66.4,34.8,71.4,,35.1,,,,,,0,1,15,53.3,,39.0,0.0,0,0,0,0,0,2,13.3,53,3.5,33.3,6,9,14.7,4.48,0,0,0.0,22.2,2,8,0.0,10,40.0,0,-0.96,1,,,,,65.6,28.1,0.0,,29.7,,,57.3,,,0,1,11,10.0,0.0,0.0,0.0,0,1,0,3,0,1,9.1,13,1.4
Josh Greer,38105,QB,N TEXAS,4,2.55,2.35,3.4,6.2,25,251,40.0,15,16,11.7,1.98,1,1,6.3,31.3,5,4,16.7,16,64.0,1,-1.09,1,,,,,22.2,28.0,71.6,,28.2,,,,,,0,1,16,31.3,0.0,15.6,0.0,0,0,0,0,0,3,18.8,52,3.3,42.9,7,7,14.6,3.56,0,1,14.3,42.9,3,4,0.0,9,36.0,0,-1.51,2,,,,,65.1,40.8,69.8,,43.7,,,56.2,,,0,1,9,33.3,25.0,25.0,11.1,1,1,0,0,0,1,11.1,45,6.4
Trey Anderson,19120,QB,FIU,4,2.77,2.35,2.8,4.85,25,166,40.0,10,12,14.6,1.93,2,0,0.0,25.0,3,2,25.0,12,48.0,1,-0.45,2,,,,,66.0,34.6,71.0,,35.0,,,,,,0,0,13,8.3,0.0,44.1,0.0,0,0,0,0,0,0,0.0,49,4.1,42.9,7,8,19.1,3.54,0,0,0.0,25.0,2,4,33.3,13,52.0,1,-0.38,3,,,,,66.2,63.3,71.2,,63.6,,,60.2,,,0,0,14,23.1,25.0,117.7,7.7,1,4,0,1,1,0,0.0,98,12.3
Deondre Ford,25315,QB,KANSAS,2,2.45,2.39,2.5,3.8,25,198,68.8,16,19,9.9,2.03,0,1,5.3,42.1,8,11,27.3,19,76.0,3,-0.34,6,,,,,67.0,68.3,72.2,,67.9,,,,,,2,1,19,42.1,0.0,36.7,0.0,0,0,0,1,0,1,5.3,98,5.2,75.0,4,4,10.8,3.77,0,0,0.0,75.0,3,5,0.0,6,24.0,0,-0.01,2,,,,,64.9,37.7,69.5,,39.6,,,57.3,,,0,0,8,33.3,20.0,100.0,16.7,1,1,0,0,0,1,12.5,34,8.5
DJ Crook,27335,QB,ALBANY,1,2.71,2.52,,4.8,24,106,63.6,11,12,6.5,1.95,1,0,0.0,58.3,7,1,0.0,12,50.0,0,-0.1,4,,,,,65.8,49.5,70.7,,49.5,,,,,,0,1,12,50.0,0.0,57.3,0.0,0,0,0,0,1,1,8.3,39,3.3,55.6,9,10,9.7,3.47,0,0,0.0,40.0,4,6,20.0,12,50.0,1,-0.12,3,,,,,65.8,41.7,70.7,,45.4,,,52.9,,,0,1,12,41.7,0.0,22.9,0.0,0,2,0,1,0,2,16.7,65,6.5
Tino Smith II,48272,QB,SVANNAH ST,1,3.02,2.58,2.72,4.54,24,286,50.0,6,6,5.3,1.93,0,0,0.0,50.0,3,4,0.0,8,33.3,0,-0.85,1,,,,,65.4,42.9,70.1,,43.0,,,,,,0,0,10,12.5,50.0,61.1,25.0,2,0,0,0,0,1,10.0,25,4.2,42.9,7,8,19.6,3.56,0,0,0.0,37.5,3,8,0.0,16,66.7,0,-0.38,2,,,,,66.5,44.5,71.6,,34.4,,,65.2,,,0,1,16,31.3,37.5,7.8,18.8,3,5,0,1,0,1,6.3,27,3.4
John Gibbs Jr.,19956,QB,ALCORN ST,1,2.78,2.73,3.0,3.7,24,107,90.0,10,10,0.8,1.76,0,0,0.0,80.0,8,3,11.1,10,41.7,1,-0.5,2,,,,,65.4,69.5,70.1,,69.1,,,,,,0,0,10,40.0,0.0,87.5,0.0,0,0,0,0,0,0,0.0,50,5.0,16.7,12,12,10.1,3.51,0,0,0.0,0.0,0,6,100.0,14,58.3,2,-0.74,1,,,,,21.3,34.9,71.4,,30.2,,,64.9,,,0,1,15,7.1,16.7,4.9,7.1,1,1,0,0,0,2,13.3,0,0.0
Sawyer Kollmorgen,19637,QB,N IOWA,2,2.65,2.43,2.1,4.27,24,255,81.8,11,13,7.8,1.94,1,1,7.7,61.5,8,6,11.1,14,58.3,1,-0.27,2,,,,,66.2,61.1,71.2,,60.8,,,,,,1,1,14,28.6,16.7,78.0,7.1,1,0,0,0,1,1,7.1,97,7.5,42.9,7,7,11.9,3.63,0,0,0.0,28.6,2,6,33.3,10,41.7,1,-0.26,2,,,,,65.6,47.1,70.4,,46.3,,,58.1,,,0,0,11,30.0,0.0,44.9,0.0,0,3,0,0,0,1,9.1,30,4.3
Tay Bender,25408,QB,SE MO ST,1,2.16,2.14,2.6,,24,293,75.0,16,17,0.4,1.77,0,0,0.0,70.6,12,6,0.0,17,70.8,0,-0.17,2,,,,,66.8,39.2,72.0,,39.2,,,,,,0,0,18,29.4,0.0,74.9,0.0,0,0,0,1,0,2,11.1,57,3.4,33.3,3,6,16.3,3.1,0,0,0.0,0.0,0,5,100.0,7,29.2,1,-1.34,0,,,,,64.6,39.7,69.1,,39.8,,,,,,0,0,7,0.0,20.0,39.6,14.3,1,0,0,3,0,1,14.3,0,0.0
Jalen Whitlow,14821,QB,E ILLINOIS,1,2.58,2.42,3.3,3.5,23,158,83.3,12,13,4.6,1.91,1,0,0.0,61.5,8,2,20.0,13,56.5,2,-0.4,2,,,,,66.0,67.2,71.0,,66.8,,,,,,0,0,13,46.2,0.0,73.9,0.0,0,0,0,0,0,0,0.0,64,4.9,50.0,6,6,9.7,3.46,0,0,0.0,33.3,2,6,33.3,10,43.5,1,-2.08,0,,,,,65.4,29.2,70.1,,29.6,,,57.3,,,0,1,10,0.0,50.0,2.8,30.0,3,1,0,0,0,1,10.0,4,0.7
Devlin Hodges,29838,QB,SAMFORD,1,2.79,2.57,,5.1,23,282,70.0,10,10,6.4,1.8,0,0,0.0,70.0,7,1,0.0,10,43.5,0,0.15,3,,,,,65.4,65.2,70.1,,64.9,,,,,,0,0,10,60.0,0.0,87.1,0.0,0,0,0,0,0,0,0.0,64,6.4,44.4,9,11,9.7,3.55,0,0,0.0,27.3,3,5,25.0,13,56.5,1,-1.58,0,,,,,66.0,29.8,71.0,,32.1,,,52.0,,,0,2,13,7.7,0.0,0.0,0.0,0,2,0,2,0,2,15.4,15,1.4
Paul Mroz,25293,QB,RHODE ISLD,1,2.37,2.07,3.6,4.8,23,274,66.7,15,15,2.6,1.73,0,0,0.0,66.7,10,0,0.0,15,65.2,0,-0.57,1,,,,,66.4,48.3,71.4,,48.3,,,,,,0,1,15,26.7,,46.5,0.0,0,0,0,0,0,0,0.0,60,4.0,25.0,4,5,14.3,3.59,1,0,0.0,0.0,0,5,100.0,8,34.8,1,-0.96,0,,,,,65.1,41.0,69.8,,44.6,,,53.6,,,0,0,9,12.5,20.0,39.6,12.5,1,2,0,0,0,1,11.1,0,0.0
Steven Bench,17685,QB,USF,5,2.41,2.37,3.3,,22,327,88.9,9,9,3.8,1.68,0,0,0.0,77.8,7,0,12.5,9,40.9,1,-0.17,2,,,,,65.4,60.2,70.1,,60.0,,,,,,0,0,10,22.2,,117.1,0.0,0,0,0,0,1,1,10.0,29,3.2,63.6,11,12,14.5,2.92,0,1,7.7,50.0,6,5,14.3,13,59.1,1,0.13,4,,,,,66.2,59.5,71.2,,59.3,,,,,,1,1,14,38.5,20.0,86.8,7.7,1,0,0,0,1,1,7.1,144,12.0
Demry Croft,13644,QB,MINNESOTA,3,2.67,2.04,5.4,3.95,22,225,57.1,14,14,6.5,1.76,0,0,0.0,50.0,7,1,12.5,14,63.6,1,-0.77,1,,,,,66.2,40.3,71.2,,40.5,,,,,,0,0,14,14.3,0.0,56.3,0.0,0,0,0,0,0,1,7.1,34,2.4,50.0,2,3,9.0,4.25,0,0,0.0,0.0,0,5,100.0,8,36.4,1,-1.02,2,,,,,64.9,54.5,69.5,,40.5,,,69.6,,,0,0,8,25.0,60.0,39.6,37.5,3,2,0,1,0,0,0.0,0,0.0
Kwashaun Quick,20500,QB,NC A&T,1,2.84,2.59,,4.43,22,246,60.0,10,10,11.6,1.98,0,0,0.0,60.0,6,4,0.0,10,45.5,0,-0.52,4,,,,,65.4,37.0,70.1,,37.4,,,,,,0,1,10,50.0,0.0,45.0,0.0,0,0,0,0,0,1,10.0,78,7.8,14.3,7,9,11.9,3.56,0,0,0.0,11.1,1,9,0.0,12,54.5,0,-0.44,3,,,,,66.0,29.2,71.0,,27.8,,,59.1,,,0,1,13,25.0,0.0,0.0,0.0,0,3,0,2,0,1,7.7,20,2.2
James Knapke,46506,QB,BOWL GREEN,6,2.09,1.97,,4.5,21,122,78.6,14,14,5.0,1.49,0,0,0.0,78.6,11,0,0.0,14,66.7,0,0.13,3,,,,,66.5,54.1,71.6,,53.9,,,,,,0,0,16,57.1,,113.7,0.0,0,0,0,0,1,0,0.0,78,5.6,60.0,5,6,18.0,3.27,0,2,33.3,50.0,3,1,0.0,7,33.3,0,0.83,3,,,,,64.6,73.7,69.1,,77.5,,,57.8,,,0,0,7,42.9,0.0,95.8,0.0,0,1,0,1,0,0,0.0,95,15.8
Trenton Norvell,24813,QB,W ILLINOIS,1,1.92,1.76,,4.8,20,345,53.3,15,16,3.5,1.56,0,0,0.0,50.0,8,3,0.0,16,80.0,0,-1.15,0,,,,,66.5,44.9,71.6,,45.0,,,,,,1,1,16,6.3,0.0,30.2,0.0,0,0,0,0,0,0,0.0,24,1.5,33.3,3,3,17.3,3.33,0,0,0.0,33.3,1,1,0.0,4,20.0,0,-2.32,0,,,,,63.3,28.9,67.4,,29.5,,,57.0,,,0,1,4,0.0,0.0,2.8,0.0,0,1,0,0,0,1,25.0,4,1.3
Clay Holgorsen,28940,QB,MEMPHIS,4,1.94,1.94,,,20,218,82.4,17,17,3.0,1.65,0,0,0.0,76.5,13,0,7.1,17,85.0,1,0.17,10,,,,,66.7,64.3,71.8,,64.0,,,,,,0,0,17,70.6,,126.1,0.0,0,0,0,0,1,1,5.9,166,9.8,50.0,2,3,7.5,3.57,0,0,0.0,33.3,1,2,0.0,3,15.0,0,-1.61,0,,,,,62.7,23.9,66.6,,24.3,,,,,,0,1,3,33.3,0.0,2.8,0.0,0,0,0,1,0,1,33.3,9,3.0
Austin Brown,20776,QB,CHARLES SO,2,2.81,2.56,2.9,4.8,20,135,75.0,8,10,4.5,2.08,0,0,0.0,50.0,5,4,16.7,10,50.0,1,0.02,3,,,,,65.4,64.2,70.1,,63.9,,,,,,2,0,10,30.0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,29,2.9,28.6,7,7,16.3,3.53,0,0,0.0,28.6,2,8,0.0,10,50.0,0,-0.44,1,,,,,65.4,43.2,70.1,,38.5,,,62.6,,,0,0,10,20.0,12.5,39.6,10.0,1,2,0,0,0,0,0.0,6,0.9
Jacob Huesman,11514,QB,CHATTNOOGA,1,2.18,2.12,3.3,,20,137,81.3,16,16,1.1,1.91,0,0,0.0,75.0,12,0,7.7,16,80.0,1,0.35,4,,,,,66.5,56.9,71.6,,56.7,,,,,,0,0,16,50.0,,89.1,0.0,0,0,0,0,0,0,0.0,94,5.9,0.0,3,3,9.7,3.25,0,0,0.0,0.0,0,2,,4,20.0,0,-2.28,0,,,,,63.3,27.5,67.4,,27.7,,,,,,0,1,4,0.0,50.0,0.0,25.0,1,0,0,0,0,2,50.0,0,0.0
Chase Forrest,28221,QB,CAL,2,2.47,2.26,4.2,4.6,20,130,66.7,12,13,4.4,1.82,1,0,0.0,61.5,8,3,0.0,13,65.0,0,0.07,6,,,,,66.0,48.1,71.0,,48.2,,,,,,0,0,13,46.2,0.0,77.4,0.0,0,0,0,0,0,1,7.7,75,5.8,75.0,4,5,20.0,3.67,0,1,20.0,40.0,2,2,33.3,7,35.0,1,0.45,2,,,,,64.6,83.9,69.1,,89.9,,,57.0,,,0,1,7,42.9,50.0,87.5,14.3,1,1,0,1,1,0,0.0,87,17.4
Nate Romine,46524,QB,AIR FORCE,2,2.61,2.39,,4.5,20,101,66.7,9,9,16.1,2.12,0,2,20.0,55.6,5,1,16.7,9,45.0,1,0.21,5,,,,,65.4,83.2,70.1,,82.4,,,,,,0,1,10,44.4,0.0,100.5,0.0,0,0,0,0,2,1,10.0,124,13.8,22.2,9,9,17.9,3.0,0,0,0.0,22.2,2,3,0.0,11,55.0,0,-0.56,1,,,,,65.6,36.5,70.4,,41.0,,,51.4,,,0,0,11,9.1,0.0,39.6,0.0,0,2,0,0,0,1,9.1,15,1.7
Carson Earp,25429,QB,LAMAR,1,2.41,2.41,,,19,204,75.0,8,9,5.6,1.72,0,0,0.0,66.7,6,1,0.0,9,47.4,0,-0.44,1,,,,,65.1,50.8,69.8,,50.8,,,,,,1,0,9,11.1,0.0,70.1,0.0,0,0,0,0,0,0,0.0,24,2.7,83.3,6,10,12.2,3.03,0,0,0.0,40.0,4,4,20.0,10,52.6,1,0.07,4,,,,,22.1,76.9,70.1,,76.3,,,,,,1,0,10,40.0,0.0,56.3,0.0,0,0,0,3,0,0,0.0,50,5.0
Quentin Williams,14116,QB,BETH COOK,1,3.17,2.24,3.04,4.2,19,119,40.0,5,5,9.8,2.02,0,0,0.0,20.0,1,3,50.0,6,31.6,1,-1.48,0,,,,,64.2,43.9,68.6,,44.0,,,,,,0,1,6,0.0,33.3,0.0,16.7,1,0,0,0,0,1,16.7,-2,-0.4,50.0,2,2,19.0,3.71,0,0,0.0,50.0,1,8,0.0,13,68.4,0,-0.4,2,,,,,66.2,72.6,71.2,,60.4,,,70.4,,,0,0,14,38.5,50.0,64.6,30.8,4,7,0,0,0,0,0.0,10,5.0
Tre Roberson,11310,QB,ILL STATE,1,3.34,2.61,4.58,4.6,19,188,60.0,5,5,0.0,1.86,0,0,0.0,60.0,3,0,0.0,5,26.3,0,-0.21,1,,,,,64.2,59.6,68.6,,59.5,,,,,,0,0,6,40.0,,75.4,0.0,0,0,0,0,0,0,0.0,28,5.6,33.3,6,7,16.3,3.86,0,0,0.0,28.6,2,12,0.0,14,73.7,0,-0.36,3,,,,,66.2,29.6,71.4,,25.9,,,75.8,,,1,0,15,28.6,41.7,40.2,35.7,5,2,0,0,0,3,20.0,22,3.1
Dallas Sealey,46523,QB,ABILENE CH,1,2.24,2.06,3.65,,18,100,91.7,12,12,1.0,1.77,0,0,0.0,83.3,10,1,9.1,12,66.7,1,0.04,4,,,,,65.8,91.3,70.7,,91.1,,,,,,0,0,12,41.7,0.0,79.9,0.0,0,0,0,0,0,0,0.0,38,3.2,100.0,4,4,4.8,3.18,0,0,0.0,50.0,2,3,50.0,6,33.3,2,-0.16,1,,,,,64.2,84.3,68.6,,83.8,,,,,,0,0,6,16.7,66.7,95.8,33.3,2,0,0,0,1,0,0.0,7,1.8
Jerry Neuheisel,24010,QB,UCLA,3,2.25,2.25,,,18,324,78.6,14,14,5.0,1.7,0,0,0.0,28.6,4,0,63.6,14,77.8,7,-0.97,2,,,,,66.2,48.9,71.2,,49.0,,,,,,0,1,14,14.3,,9.8,0.0,0,0,0,0,0,1,7.1,34,2.4,50.0,2,4,10.5,4.18,0,0,0.0,25.0,1,2,0.0,4,22.2,0,-1.66,1,,,,,63.3,64.0,67.4,,63.8,,,,,,0,1,4,25.0,0.0,7.3,0.0,0,0,0,2,0,0,0.0,19,4.8
Alex Thomson,32376,QB,WAGNER,1,2.73,2.44,2.53,4.07,18,338,62.5,8,8,6.4,2.09,0,0,0.0,62.5,5,3,0.0,9,50.0,0,-0.53,2,,,,,65.1,66.4,69.8,,66.1,,,,,,0,0,9,22.2,33.3,69.3,11.1,1,0,0,0,0,0,0.0,29,3.6,50.0,4,4,11.8,3.37,0,0,0.0,50.0,2,5,0.0,9,50.0,0,-0.19,3,,,,,65.4,59.3,70.1,,49.8,,,67.6,,,0,1,10,33.3,40.0,16.7,22.2,2,3,0,0,0,1,10.0,8,2.0
Beau Hoge,34606,QB,BYU,3,2.84,2.75,4.1,3.0,18,128,77.8,9,9,6.9,1.88,0,0,0.0,55.6,5,0,28.6,9,50.0,2,0.1,4,,,,,65.4,79.7,70.1,,79.1,,,,,,0,0,10,55.6,,71.5,0.0,0,0,0,0,0,0,0.0,50,5.6,57.1,7,7,15.7,3.8,0,0,0.0,57.1,4,2,0.0,9,50.0,0,0.12,4,,,,,65.4,57.0,70.1,,52.1,,,64.1,,,0,1,10,55.6,50.0,97.3,11.1,1,1,0,0,1,1,10.0,80,11.4
Jalan McClendon,46423,QB,NC STATE,3,3.24,2.45,9.4,4.9,18,248,83.3,6,6,0.2,1.67,0,0,0.0,66.7,4,0,20.0,6,33.3,1,-0.52,1,,,,,64.2,49.4,68.6,,49.4,,,,,,0,0,6,16.7,,70.1,0.0,0,0,0,0,0,0,0.0,16,2.7,80.0,5,8,9.6,4.03,0,0,0.0,50.0,4,6,0.0,12,66.7,0,0.0,6,,,,,65.8,73.0,70.7,,69.7,,,65.4,,,0,0,12,50.0,16.7,71.4,8.3,1,3,0,3,0,0,0.0,53,6.6
Nick Fitzgerald,46497,QB,MISS STATE,4,3.58,3.21,,4.88,18,227,100.0,4,4,1.8,1.45,0,0,0.0,100.0,4,0,0.0,4,22.2,0,0.34,0,,,,,63.3,64.0,67.4,,63.7,,,,,,0,0,4,75.0,,91.7,0.0,0,0,0,0,0,0,0.0,24,6.0,77.8,9,10,22.2,4.19,0,3,30.0,70.0,7,6,0.0,14,77.8,0,0.71,6,,,,,66.2,92.0,71.2,,94.4,,,56.2,,,0,0,14,50.0,0.0,152.1,0.0,0,4,0,1,3,0,0.0,210,21.0
Kyren Poe,17278,QB,N ARIZONA,1,2.81,2.41,4.0,4.5,17,252,75.0,8,9,8.9,1.8,0,0,0.0,66.7,6,1,0.0,9,52.9,0,-0.18,3,,,,,65.4,62.2,70.1,,61.9,,,,,,1,1,10,33.3,0.0,41.7,0.0,0,0,0,0,0,1,10.0,51,5.7,50.0,4,4,13.0,3.95,0,0,0.0,50.0,2,3,0.0,8,47.1,0,-0.62,3,,,,,64.9,29.3,69.5,,27.6,,,63.1,,,0,1,8,37.5,100.0,35.4,37.5,3,1,0,0,0,2,25.0,30,7.5
Danny Cameron,39323,QB,INDIANA,1,2.23,2.23,2.2,,17,190,50.0,12,14,12.5,2.05,2,0,0.0,35.7,5,3,16.7,15,88.2,1,-0.57,4,,,,,21.6,61.4,71.4,,61.1,,,,,,0,1,15,26.7,33.3,18.8,6.7,1,0,0,0,0,1,6.7,56,4.0,50.0,2,2,7.5,3.55,0,0,0.0,50.0,1,1,0.0,2,11.8,0,0.26,0,,,,,62.7,65.0,66.6,,64.8,,,,,,0,0,3,50.0,0.0,62.5,0.0,0,0,0,0,0,0,0.0,9,4.5
Chris Andrews,24296,QB,WAGNER,2,2.35,2.35,,,17,338,42.9,7,8,4.0,1.66,1,0,0.0,37.5,3,1,0.0,8,47.1,0,-0.29,1,,,,,64.9,49.9,69.5,,49.9,,,,,,0,0,8,37.5,0.0,45.8,0.0,0,0,0,0,0,0,0.0,18,2.3,33.3,9,9,15.6,2.96,0,1,11.1,33.3,3,5,0.0,9,52.9,0,-0.85,2,,,,,65.1,54.7,69.8,,54.7,,,,,,0,1,9,22.2,0.0,53.7,0.0,0,0,0,0,1,1,11.1,57,6.3
Joel Blumenthal,32346,QB,NWSTATE,2,3.39,2.56,3.88,5.53,17,257,100.0,3,3,6.0,1.93,0,0,0.0,66.7,2,1,33.3,4,23.5,1,0.1,2,,,,,63.3,71.4,67.4,,71.0,,,,,,0,0,4,50.0,100.0,93.8,25.0,1,0,0,0,0,0,0.0,26,8.7,83.3,6,7,9.0,3.85,0,0,0.0,57.1,4,6,20.0,13,76.5,1,-0.3,2,,,,,66.0,58.1,71.0,,59.5,,,58.0,,,0,0,13,38.5,50.0,89.6,23.1,3,3,0,1,0,0,0.0,67,9.6
Case Cookus,46603,QB,N ARIZONA,1,2.7,2.08,3.6,5.1,17,252,87.5,8,9,5.4,1.74,1,0,0.0,77.8,7,2,0.0,9,52.9,0,0.23,3,,,,,65.6,61.5,70.4,,61.3,,,,,,0,1,11,55.6,0.0,79.2,0.0,0,0,0,0,0,1,9.1,128,14.2,33.3,3,4,24.3,3.78,0,1,16.7,25.0,1,3,0.0,8,47.1,0,0.23,1,,,,,65.4,80.6,70.1,,85.6,,,59.2,,,0,0,10,25.0,33.3,118.8,12.5,1,3,0,1,1,0,0.0,62,15.5
DeVante Kincade,26446,QB,OLE MISS,3,2.95,2.63,5.3,5.3,17,226,66.7,9,9,5.7,1.62,0,1,10.0,66.7,6,1,0.0,9,52.9,0,0.38,3,,,,,65.4,56.7,70.1,,56.5,,,,,,0,0,10,44.4,0.0,122.5,0.0,0,0,0,0,1,1,10.0,60,6.7,66.7,6,6,10.8,4.44,0,0,0.0,50.0,3,4,25.0,8,47.1,1,-0.7,0,,,,,64.9,73.0,69.5,,76.5,,,57.8,,,0,0,8,25.0,25.0,56.9,12.5,1,1,0,0,0,0,0.0,19,3.2
J.D. Almond,46463,QB,NWSTATE,2,3.23,3.0,4.2,4.3,16,257,50.0,4,4,16.5,2.05,0,0,0.0,50.0,2,0,0.0,4,25.0,0,-0.2,1,,,,,63.3,71.8,67.4,,71.4,,,,,,0,0,4,25.0,,78.1,0.0,0,0,0,0,0,0,0.0,33,8.3,87.5,8,9,14.1,3.63,0,2,20.0,55.6,5,4,28.6,12,75.0,2,0.05,5,,,,,66.0,93.5,71.0,,92.8,,,64.0,,,0,0,13,41.7,50.0,114.1,16.7,2,1,0,1,1,0,0.0,62,6.9
Esayah Obado,32262,QB,DELWARE ST,1,2.67,2.16,2.88,5.4,15,152,57.1,7,7,14.9,2.14,0,1,12.5,42.9,3,5,25.0,8,53.3,1,-1.11,0,,,,,65.1,43.3,69.8,,43.5,,,,,,0,0,9,12.5,20.0,50.3,12.5,1,0,0,0,0,1,11.1,5,0.7,0.0,1,1,2.0,3.27,0,0,0.0,0.0,0,5,,7,46.7,0,-1.88,0,,,,,64.2,29.3,69.5,,29.6,,,57.3,,,0,1,8,0.0,100.0,0.0,71.4,5,1,0,0,0,1,12.5,0,0.0
Brayle Brown,16644,QB,LA MONROE,4,2.81,2.88,2.5,2.6,15,209,100.0,5,6,-1.0,1.83,1,0,0.0,50.0,3,3,40.0,7,46.7,2,-0.27,2,,,,,65.1,52.6,69.8,,52.5,,,,,,0,0,9,42.9,33.3,61.8,14.3,1,0,0,0,0,0,0.0,26,4.3,0.0,3,6,22.3,3.66,0,0,0.0,0.0,0,4,,8,53.3,0,-1.25,0,,,,,64.9,31.8,69.5,,33.3,,,57.3,,,0,0,8,0.0,25.0,39.6,12.5,1,1,0,3,0,1,12.5,0,0.0
Drew Belcher,38702,QB,MAINE,1,2.77,2.41,,4.23,15,212,85.7,7,7,3.7,1.71,0,0,0.0,57.1,4,0,33.3,7,46.7,2,-0.28,2,,,,,64.6,57.8,69.1,,57.6,,,,,,0,0,7,42.9,,66.4,0.0,0,0,0,0,0,0,0.0,28,4.0,80.0,5,5,12.8,3.7,0,1,20.0,60.0,3,1,25.0,8,53.3,1,0.16,2,,,,,64.9,64.1,69.5,,69.0,,,56.5,,,0,0,8,50.0,0.0,89.6,0.0,0,3,0,0,0,1,12.5,45,9.0
Connor Christiansen,12716,QB,ELON,1,2.01,2.01,,,15,162,84.6,13,13,5.8,1.74,0,0,0.0,61.5,8,1,27.3,13,86.7,3,-0.38,2,,,,,66.2,65.0,71.2,,64.7,,,,,,0,0,14,30.8,0.0,70.7,0.0,0,0,0,0,0,0,0.0,54,4.2,50.0,2,2,9.0,3.75,0,0,0.0,50.0,1,2,0.0,2,13.3,0,-1.65,0,,,,,61.8,56.8,65.5,,56.8,,,,,,0,0,2,0.0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0
Jake Kolbe,37318,QB,ILL STATE,1,2.55,2.55,,,15,188,83.3,6,6,4.8,2.02,0,0,0.0,83.3,5,0,0.0,6,40.0,0,0.61,2,,,,,64.2,75.7,68.6,,75.3,,,,,,0,0,6,66.7,,136.8,0.0,0,0,0,0,1,0,0.0,44,7.3,66.7,9,9,12.7,2.91,0,2,22.2,66.7,6,5,0.0,9,60.0,0,0.63,4,,,,,65.1,65.9,69.8,,65.5,,,,,,0,0,9,55.6,0.0,142.4,0.0,0,0,0,0,1,1,11.1,103,11.4
Malik Watson,16953,QB,S JOSE ST,2,2.37,2.26,,4.0,15,285,100.0,6,8,3.0,1.85,0,0,0.0,75.0,6,3,0.0,8,53.3,0,-0.12,3,,,,,64.9,84.6,69.5,,84.0,,,,,,2,0,8,50.0,0.0,91.7,0.0,0,0,0,0,0,0,0.0,52,6.5,33.3,6,6,5.8,2.97,0,0,0.0,33.3,2,1,0.0,7,46.7,0,-1.33,0,,,,,64.6,41.3,69.1,,44.0,,,57.0,,,0,1,7,0.0,0.0,2.8,0.0,0,1,0,0,0,0,0.0,5,0.8
